,text,target
3212,doainn tahun ajar baru sekolah offline,Positives
3213,oalahh udah sekolah offline okey dehh kalo gitu takut fokus ajar semangatt yaa,Positives
3214,udah sekolah offline semangat yaa stay safe,Positives
3215,kapann sekolah offline kangenn ihh,Positives
3216,harus awal sekolah offline aja online gin pundak aku gel banget tulang punggung kek mau patah tambah jadi emosional padahal awal aku kira cuma gara gara mau red days lanjut sampe sekarang,Positives
3217,praying circle moga depan anak murid les makin banyak gaji naik sekolah mulai offline amin,Positives
3218,kapan sii sekolah offline nya gue capek abiezz,Positives
3219,knp dulu pas sekolah offline uang jajan banyak aja mulai kolek dah tau cororong uang jajan dikit malah baru kolekk,Positives
3220,mangat udah sekolah offline tetep ati ati yaa,Positives
3221,entah sekolah kuliah aku pgn nya segera offline karna gaenak ngajar gak ktmu murid langsung,Positives
3222,besok udh mulai sekolah offline nyata,Positives
3223,kangen sekolah offline,Positives
3224,masup sekolah offline,Positives
3225,aku udah sekolah offline hihi,Positives
3226,kok sekolah offline ken,Positives
3227,mau tanya dapat kalian teman dibolehin main sama teman teman saat sekolah offline tidak boleh sama orang tua tidak erti mohon cerah,Positives
3228,plss kangen bgt sekolah offline baju udhh kecil semua,Positives
3229,selamat pagi uda mulai masuk sekolah offline semangat kerja kuliah semangat puasa harus semangat nice day selamat hari senin,Positives
3230,malah dha sekolah offline kamuu jugaa yaa have nice day,Positives
3231,enaak aku pgen sekolah offline daring terus,Positives
3232,iya git gak pikir gue kalo dampak sekolah offline blm dibolehin salah satu nikah usia anak tingkat,Positives
3233,selamat sekolah offline yang jalan,Positives
3234,btul kangen sekolah offline bgt,Positives
3235,kalo kamu sekolah sini pas offline aku tinggal jalan kaki buat meet sama kamu wkwkwkkw,Positives
3236,temen temenku dapet jadwal sekolah offline aku kapan,Positives
3237,tenang udh karna sekolah offline kalo keluar mungkin bakal mandi,Positives
3238,dom lumajang sini udh zona kuning sekolah offline lama casenya naik,Positives
3239,aku bingung buku buat kls bagus apa hua serius bingung klo ajak gramed lebih bingung klo sekolah offline pinjem buku pus dulu kli,Positives
3240,gak salah nder kemaren pas aku kls offline sma kota tren klitih begal antar geng sekolah udah turun bgt jaga kalo misal sekolah motor sendiri gausah pake almet korsa sekolah tmen pake mayoritas syukur apa,Positives
3241,loh udah sekolah offline btw semangat wkwk rebah hehehe,Positives
3242,pertama kali sekolah offline smk wish luck,Positives
3243,sobat hari pertama sekolah offline tolong doain supaya lancar aku kenal siapa siapa terima kasih belum and have nice day,Positives
3244,lupaa seingetku alhamdulilah gapernah sih soal pas sekolah offline alhamdulilah aku jarang banget bangun telatt,Positives
3245,selamat pagi aku sekarang sekolah offline,Positives
3246,hari pada sekolah offline smangatt,Positives
3247,sch ciee udah sekolah offline semangat yuk semangat tidur abis sahur trivia log,Positives
3248,klo blum sekolah offline aku blum dpt uang jajan vote dynamite for favechoreography the iheartawards,Positives
3249,aku besok yeayy btw kamu ngapain sekolah des udah mulai ajar offline,Positives
3250,ken sekolah offline,Positives
3251,mau cpt cpt sekolah offline biar cape terus tdr jam,Positives
3252,astagaa semangat sekolah offline,Positives
3253,gua ken cepet cepet sekolah offline gua siksa rumah kondisi begini,Positives
3254,kasi banget nini moga cpt kelar den cororong nya biar sekolah offline lagi,Positives
3255,aku waktu sekolah offline searching sih kalo kasih materi lagi diskusi kelas bolehh btw kamu smp fel,Positives
3256,semangat sekolah nya aku mau bgt offline lgi cuma bisa,Positives
3257,emang bener cepet sekolah offline gawat banyak mau nikah muda,Positives
3258,please juli moga anak anak beneran udah sekolah offline,Positives
3259,jian stay safee selalu perhatiin protokol sehat yaap seru banget sekolah offline see you when see youu,Positives
3260,uwuwu alhamdulillah aku pen sekolah offline jugaa semangat jiann,Positives
3261,sekolah offline kangen jamkosnya,Positives
3262,wkwkksks selalu deg deg acara offline sekolah kek excited gitu gas hshshshs,Positives
3263,enak banget dah sekolah offline,Positives
3264,sedang tunggu sekolah offline,Positives
3265,moga cepet sekolah offline wihh makasii semangat kaa,Positives
3266,asli kangen sekolah offline,Positives
3267,iyaa bener bangett moga cepet sekolah offline hihii,Positives
3268,tpi rindu euforia sekolah offline sama,Positives
3269,semangat sekolah offline nya hera,Positives
3270,bsok senin jujurly kangen sekolah offline bukan emang kangen bgt,Positives
3271,akhir besok sekolah offline,Positives
3272,kangen banget pas sekolah offline hari pertama puasa makan bawah meja trus hari empat harus puasa udah bawa indomie kantin,Positives
3273,sch bsk pertama kali aku sekolah offline doain yaa moga lancar bsk guys trivia perang puput perang hingga titik darah habis tahan tanah bal,Positives
3274,dah neng bsk mau sekolah offline rupa gajadi jadi tetep online need uang jajan,Positives
3275,pingin sekolah offline gada kenang anj,Positives
3276,bdoamat sekolah online pingin sekolah offline,Positives
3277,abis pikir banyak yang lebih suka kuliah online ketimbang offline sorry offense aku ajar rumah dgn kondusif buat apa gedung sekolah laboratorium kampus emg ajar ada ruang khusus kita lebih konsentrasi,Positives
3278,kata gua mending sekolah offline pada online soal banyak jala sering jadi rusak kouta sering habis mending offline kata gua mah,Positives
3279,sisa bleaching mau warna pink jadi jadi kata juli udah mulai sekolah offline aamiin jadi berani,Positives
3280,bingung mudik larang wisata boleh sekolah tatap muka larang mall tempat nongkrong bol,Positives
3281,bingung mudik larang wisata boleh sekolah tatap muka larang mall tempat nongkrong buka virus milih tempat moment gajetot,Positives
3282,kata siih waktu nonton berita kompas kata beliau sekolah tatap muka mulai juli moga omong ubah gitu loh,Positives
3283,oke covid indonesia sebar lalu mudik idul fitri sekolah tatap muka covid sebar milu saat mall pasar tempat pariwisata,Positives
3284,sekolah gaboleh tatap muka wisata tetep buka mudik kampung halaman larang libur keluar kota silah resepsi nikah kecil kecil bubar pesta nikah besar besar disupport publikasi welcome belgium,Positives
3285,harap tahun ajar baru sdh tatap muka sdh thn lebih generasi terus bangsa lantar bobrok sangat harap sekolah tatap muka,Positives
3286,tdk mau anak sekolah tatap muka biar sekolah online tdk usah paksa kembang jiwa anak lebih baik sekolah tatap muka,Positives
3287,dok meh takon apa alas kerja seni beri vaksin lebih ketimbang ajar mahasiswa kenapa bioskop lebih diahulukan buka ketimbang sekolah tatap muka mohon cerah nggih dok,Positives
3288,sekolah anak tatap muka minggu khusus mau tatap muka jam krn kejar tayang baca ortu minta krn anak daring ortune darting kalo manut penting prokes jalan sedang batuk pilek flu larang berangkat,Positives
3289,akhir sekolah tatap muka,Positives
3290,media partner bisabelajar sobat bul kalian ngikutin isu isu didik lama pandemi covid nggak sih lapor unicef tahun nyata lebih juta siswa indonesia dampak tutup sekolah tatap muka,Positives
3291,apa bom siap sekolah tatap muka,Positives
3292,giat sekolah tatap muka larang ibadah jaga jarak mudik kampung larang pasar rakyat bebas kerumun mall tempat wisata rakyat bebas kerumun kunjung presiden rakyat bebas kerumun selamat rakyat mana sedang bicara pak,Positives
3293,giat sebut steril ruang guru pustaka tiap kelas siap laksana sekolah tatap muka jumat april polripresisi poldajogja polresbantul polsekjetis satgascovid fprbpatalan,Positives
3294,bentar lari sekolah lokcdown udh uji coba tatap muka ntar lock down terus gitu ampek kiamat kasiaan oyy adik mau niat sekolah masak yaa sekolah gak tau ama teman nya ama guru nya pkeg mulu moro lulus,Positives
3295,pak masih heran pilkada utama pilkades yangmenimbulkan kerumun boleh sekarang sekolah boleh tatap muka sebentar idul fitri takbir keliling bakal larang mungkin bodoh masalah saja bingung,Positives
3296,sekolah anak tatap muka atur wajib pake masker faceshield kok banyak gak pake faceshield tak oalaahh lha pake baju agama kena jilbab songkok jadi ndak isa pake faceshield bijak pimpin bangsa pilih,Positives
3297,capek daring kapan sekolah tatap muka daring pernah dijelasin materi kasih tugas doang akhir bnyk nyontek nilai bagus ibarat buku tarik sampul kosong isi,Positives
3298,lagi disalahin anak kalau kelas liat sekolah aja kayak boleh piknik sekolah tatap muka kagak justru sek hapus harus kayak sindir itu,Positives
3299,terus the end bahas harpot tatap muka soal udah beda sekolah sebel aja gitu dulu tuh pas smp gue sampe ikut sekolah hogwarts gitu itu seru bgt baru pas jauh nontonnya sie,Positives
3300,kalo aku percaya covid ada jdi gak koment sekolah tatap muka bom full mall buka bagi strategi pki neo,Positives
3301,skrng udah jaman jajah mana anak pribumi larang sekolah apa pasar buka mall buka tempat wisata buka sekolah tatap muka tutup dlm arti bodoh anak bangsa anak skrng jauh dri agama sekolah bang,Positives
3302,aku cerita tadi kan aku ajar tatap muka sekolah awal sih aja aku neng kayak biasa tambah dari kemaren belakang mas crush pas mau pulang ngantri keluar gerbang nglewatin aku ketemu sama cewe aku pikir paling temennya,Positives
3303,okay tak turut minta satu kapan sekolah tatap muka mulai gelar bioskop sdh buka satu kenapa laku seni artis vaksin duluan ketimbang ajar mahasiswa jawab,Positives
3304,mudik akhir tanggal sekolah baru baru masuk tatap muka kuliah juni tenang aja mall buka teross hahahahaha uang abang sayang uang silah taat atur awowkwk,Positives
3305,sekolah tatap muka kak xixiixixixi,Positives
3306,sekolah tatap muka sekolah gue stop padahal baru kali turun harus hiks,Positives
3307,iya moga sekolah tatap muka segera buka,Positives
3308,bisa cuma hina generasi masa kini prihatin gak laku apa apa jangan pikir anak anak jaman sekarang gak mau sekolah juga mau sekolah tatap muka banding rumah gak dapet uang jajan,Positives
3309,asalamualaikum pak dari masyarakat kecil mau tanya pak wisata buka mall buka tempat hibur sangat ramai pak mau tanya kapan sekolah tatap muka pak anak sekolah generasi terus bangsa pak terimakasih pak wasalamualaikum,Positives
3310,kurang penting permasalahin film pki bakal revisi penting sekolah tatap muka segera selenggara cepat nad,Positives
3311,anak sekolah mulai sekolah biasa alias tatap muka terus rasa teh aku lagi rumah terus cerita banyak tukang dagang terus jajan yah rasa teh kayak libur semester heh dahal ges lulus ieu teh dahal gaada tukang dagangna mah puasa brouww,Positives
3312,liat berita isi berita sensus covid makin tinggi sekolah tatap muka bakal tunda sampe tahun depan allah udh cape bngt rmh aja ken sekolah biar bodo bodo bljr rumah cape paham covid cepet pergi dunia,Positives
3313,sekolah tatap muka promosi treasure kelas moga kecantol,Positives
3314,bbrp ilmu tuh dapet cuman dri guru kadang sekolah tatap muka banyak interaksi pasti ngmng banyak dri dar ngobrol ajar bareng mungkin ibadah beda sama skrng online anak tuh banyak malas caritau lebih prefer main,Positives
3315,bahkan kelas mba bahkan sekolah tahun daring sekolah tatap muka aja banyak ajar tangkep apa daring harus salah anak sih klo emng mereka gatau padahal guru baik daring umur,Positives
3316,wow uda sekolah tatap muka semangat bestie,Positives
3317,perintah kota malang nyata buka sekolah tatap muka batas iring hasil kendali sebar covid wilayah,Positives
3318,abis libur biasa tulis jadi jelek kalau sekarang gak sekolah tatap muka tahun apa jelek,Positives
3319,daerah alhamdulilah hidup normal sekolah sma smp udah tatap muka teraweh jaga jarak amin bravo hidup normal,Positives
3320,tingkat kepedean jadi makin kurang lama korona gak sekolah tatap muka haha,Positives
3321,kurang penting permasalahin film pki bakal revisi penting sekolah tatap muka segera selenggara cepat nad,Positives
3322,kurang penting permasalahin film pki bakal revisi penting sekolah tatap muka segera selenggara cepat nad,Positives
3323,pernah ancem guru betani jawab arti dak dapet nilai obed adekku dmang orang udah takutapalagi sekolah pas corona kan tatap muka terlalluakrap sama guru kan beda lgi sama pas masuk sekolh langsung telfon ibu guru,Positives
3324,salah satu dampak ada sekolah tatap muka gin vid banyak siswa punya sopan santun,Positives
3325,bhabinkamtibmas ngabeyan aipda aprillianto laksana giat blusukan kamtibmas smp kartasura sedang laksana tatap muka murid kelas ajar tatap muka tetap patuh protokol sehat cegah covid murid datang sekolah,Positives
3326,kurang penting permasalahin film pki bakal revisi penting sekolah tatap muka segera selenggara cepat nad,Positives
3327,kurang penting permasalahin film pki bakal revisi penting sekolah tatap muka segera selenggara cepat nad,Positives
3328,kurang penting permasalahin film pki bakal revisi penting sekolah tatap muka segera selenggara cepat nad,Positives
3329,kurang penting permasalahin film pki bakal revisi penting sekolah tatap muka segera selenggara cepat nadiem,Positives
3330,memang banyak carut marut mulai prmahaman masalah pandu olah data pandu tangan pasien tambah narasi hiperbolik hambat rencana baik perintah mulai kembali sekolah tatap muka,Positives
3331,pandemi covid dunia negara sikap ilmiah bukan kalung anak sekolah tatap muka biar anak indonesia bodoh jamaah masjid jaga jarak biar tdk sempurna pahala jamaah,Positives
3332,umur tahun wajar lah sering salah tau panjang tambah sekarang sekolah tatap muka sudah remaja bahkan dewasa tiap kelas daring sering ngeluh paham mereka masih umur segitu tingkat paham orang beda,Positives
3333,dukung program sekolah tatap muka akselerasi vaksinasi tenaga didik laku cepat vaksinasi tugas layan publik kabupaten bekas kini capai puluh ribu sasar terima,Positives
3334,pandemik tau kapan ujung nya sekolah tatap muka tiada akibat anak anak generasi terus bebas karya bodoh seperti dibiarin sengaja miris,Positives
3335,sekolah hapus plot twist sebenernya sarkas suara dapat sistem didik indonesia perlu baik jujur lama daring lama lama enak dah ken tatap muka lagi sekolahdihapus,Positives
3336,alhamdulillah sdh hari uji sekolah tatap muka anak happy ktmu guru tmn,Positives
3337,sama sumpah mana udh pake surat nyata izin ngga sekolah tatap muka onlen hadee,Positives
3338,kalau sekolah udah tatap muka juga ketemu utk tatap muka gimana neng okey,Positives
3339,kapan anak sekolah mulai tatap muka aja kasi sekolah hampir tahun blm pakai seragam putih biru,Positives
3340,dicurhati temen jadi guru gara gara ajar daring akibat pandemi gilir skrg udah mulai uji coba tatap muka beberapa siswa gamau masuk sekolah tambah orang tua kooperatif yaudah gapapa anak nggak naik kelas anjir banget sih,Positives
3341,aja gue suka sama sekolah tatap muka gue cape daring terus apa harus online cape gue gada masuk otak gue rata semua tugas gue kerjainnya ikhlas,Positives
3342,rindu sekali aku tatap muka sekolah,Positives
3343,sekolah kuliah ada tanda bakal tatap muka,Positives
3344,sekolah uji coba tatap muka kampus kapan kalau jadi uji coba gak,Positives
3345,konten tiktoknya iben wawancara bocil bukti penting sekolah tatap muka,Positives
3346,bilang kalo data survei sebut bakal kirim perintah tempat heran kalo ken sekolah tatap muka mulai pake survei segala ngisi survey bukan siswa doang juga wali murid itu masih harus tuju,Positives
3347,sekolah tatap muka aku harap guru segera buat rpp bijak sosial media anak sama wali kelas biar jari anak sejak dini ajarin attitude,Positives
3348,sayang bgtt anjirr kelas gaada tahun sisa online padahal tuh enak nyaa sekolah offline,Positives
3349,tidur pas kuliah offline maupun online pas kuliah offline suka food pas kelas izin keluar kelas makan kantin,Positives
3350,huhu sakjane aku jujur berani say cowok belum nemu pas buat minta diajarin soale kalo kelas liat kan pinter mana soale diem doang ujug ujug dah nulis kode huhu harap offline,Positives
3351,dulu pas kuliah offline neng tempat kerja kadang bingung kalo kelas dada orang sana fleksibel pas kuliah offline gin beda tempat kerja enak nder cape padahal wfh gatau,Positives
3352,keburu gwe naik kelas trs dah sklh offline sie,Positives
3353,nyata tidur pas kelas gitu bangun tiap berapa menit sekali soal ganyaman ngantuk bgt blom tidur kemarin gak enak tidur pas kelas offline,Positives
3354,moga udah sekolah offline yaa kelas akhir kalo kbm daring gin susah buat interaksi soal,Positives
3355,pernah nih habis aku ajarin tugas aku kasih tebak besok ada kelas offline maju depan kelas dapet dong huhu dia cerita neng bgt,Positives
3356,gapernah malu wkwk malah sering nanya terus kelas makan boring banget tpi klo turut emang lebih enak offline terlepeas biaya tambah yah buat transport krna turut manusia mahluk sosial ketemu tatap muka sama orang itu penting,Positives
3357,doa aku makbul kelas falsafah offline fuhh,Positives
3358,kalo kuliah offline tuh enak bgt kelas jam walaupun aku sering telat sih,Positives
3359,sumpah bener banget mau kelas wajib offline kelas nya,Positives
3360,pandemi covid usai sekolah rumah pilih paling aman senang nah kesan bosan asa ajar daring jadi sedia kelas pindah kelas offline online gaya ajar sama hasil,Positives
3361,jam amburadul luar jam kelas aja mikir kalo offline kan kelar kelas yauda,Positives
3362,kangen kuliah offline kalo duduk kelas belakang sering jail colek punggung bahu pake bolpoint waktu noleh belakang dia pura tau wkwkw pas jam rawan ngantuk wkwkw,Positives
3363,kuliah gamau ubah jadi offline aja sekali kelas zoom full cam habis,Positives
3364,aku les sini kelas kelas kan terus diliburin gara pandemi nah terus kelas online gitu pake aku dong semenjak kelas kan udah offline ini bener ngebantu aku utama ajar ekonomi guru baik banget,Positives
3365,kuliah offline cuma semester lebih dikit doang,Positives
3366,kuliah offline cuma semester lebih dikit doang,Positives
3367,pak percaya kalo kuliah offline aku sangat hiperaktif,Positives
3368,nah sabi kalo misal bahan kabar kocak kuliah offline hari raya tuh pake buat canda gurau ama biar kaku kaku kalo ntar ngobrol ketemu,Positives
3369,deh kalau udah mulai kuliah offline aku ajak teman kesana,Positives
3370,kalau alam aku gak sih kelas kompak meski circle dalem kek contoh kuliah offline sekarang satu temenku tinggal daerah desa susah sinyal gitu,Positives
3371,aku tim neng kuliah online ini nyata muak mau offline,Positives
3372,aku tim neng kuliah online ini nyata muak mau offline,Positives
3373,kost kek cmn mba nya tiba ngetok kamar trus ngmg mas bagi pizza tadi klo gofud promo mau apa traktir love mba kost aku keluar kost dulu see klo kuliah offline,Positives
3374,moga kuliah offline biar pergi tanggerang,Positives
3375,abis ngeliat archieved story lama kuliah offline sedih sih banyak temen dulu deket banget nyata jaha,Positives
3376,abis ngeliat archieved story lama kuliah offline sedih sih banyak temen dulu deket banget nyata jahat sekarang,Positives
3377,kadang kesi deh sama anak angkat kaya baru offline ada tahun kuliah tbtb duaarr ada jadi bikin online terus skrg ada alam banyak organisasi udah suruh jadi calon urus,Positives
3378,kalo uda sem tua kalo sem depan uda offline paling tinggal lanjutin magang sama tahun depan uda skripsi trs lulus huft cepet bgt asa kuliah gara kopid tau dah mau lulus aja,Positives
3379,moga corona cepet reda cepet sekolah offline aing makin bodoh kalo kuliah offline ajar mtk tiap hari pake zoom mana mudeng,Positives
3380,lama lama jadi kuliah offline gua nya anjj udah bego darah daging gua astaga,Positives
3381,gue uda mau tamat bkl kuliah pls anjir kuliah tuh kynya bkl jauh lbh erti bljrnya offline gue rasa klo online tuh gue makin maless,Positives
3382,kuliah online nyamann banget vibes offline tanding soal spaneng abis ajar bareng terus gue baru sadar yaela tengah ajar rumah,Positives
3383,hopeless banget kuliah offline,Positives
3384,lah emang knp gue kuliah semester udah offline biasa aja gaada masalah,Positives
3385,jadi inget dulu kalo kuliah offline saking aktif gua kalo bangun siang kdg suka kaget telat ngampus padahal libur jiwa mahasiswi keluar bgt emg kalo kuliah offline,Positives
3386,jujur cape bgt kuliah online tetep bayar mahal ilmu masuk cmn dikit bom penat nya ngerjain tugas gada habis kalo offline mas mending ngerjain tugas sambil nongkrong temen distract gitu kuliah online penat bgt sumpah monangiss,Positives
3387,yaallah gua pgn nyicip kuliah offline pliss,Positives
3388,mending gua kuliah offline gabanyak tugas kuliah online banyak tugas,Positives
3389,aku sering tidur pas kulon aku sengaja dateng telat pas kuliah offline beberapa dosen track recordnya sering telat lama kulon tugas individu aku kerjain bareng temen kalo banyak bagi tugas gibahin circle belah,Positives
3390,kasi bgt salah satu jual makan kantin fakultas tutup gegara kuliah offline masuk mikir kasi bgt cokk,Positives
3391,bismillahirrahmanirrahim moga aku untung biar pas udah masuk kuliah offline temenku iri lgsung aku rekomendasi kan beli baju aja biar baju nga itu aja gass broo sunda,Positives
3392,udah offline temen dateng jaga prokesnya moga batas biar gak terlalu banyak,Positives
3393,udah offline temen dateng jaga prokesnya moga batas biar gak terlalu banyak,Positives
3394,udah offline temen dateng jaga prokesnya moga batas biar gak terlalu banyak orang kumpul tbh gue sedikit kecewa kalau yang kumpul banyak bgt gue ken cepet kuliah offline soal have fun guys,Positives
3395,offline valid debat lebih dislipin buat dateng kelas telat autoalpha kuliah jam ditwarin danusan sama temen buat dana panitia aku sering danusan wkwk tabas danusan enak banget gak ramah kantong main fakults sbelah buat cuci mata,Positives
3396,jelas dong teh mayan buat uang saku kalo berangkat kuliah offline,Positives
3397,baru sadar angkat bom pernah ngerasain kuliah offline pas bulan puasa kan correct seingetku koronce serang belum puasa,Positives
3398,terus beli kayak totebag lumayan dipake buat kuliah pas kuliah offline lucu banget kadang aku salfok sama org kalau ngeuhh aku pake totebag gitu wkwkk berani nanya aku wkwk,Positives
3399,bener bgt kak aku udh lupa rasa sekolah offline sama kayak rasa urus kuliah terus dosen ngerasa berat semua hrs dilakuin kayak normal aja huhu penting tau susah bareng kak biar ngerasa sendiri,Positives
3400,aku lebih suka offline lebih enak kuliah langsung kampus gitu ketemu temen dosen materi sampai dosen lebih mudah paham gak cuma ngirim ppt aja kayak sekarang kangen jajan depan kampus kapan sih kuliah offline,Positives
3401,kuliah online dilakuin serentak kampus gua udah ngelakuin dulu kek mulai aktif angkat gua uts sudah uts wajib kuliah online pake website kampus sisa offline kuis pernah online kalo tanya better mana offline,Positives
3402,kira kapan kuliah offline rindu kali wak,Positives
3403,kira kapan kuliah offline rindu kali wak,Positives
3404,offline dong buat nyambi kerja kalo kuliah online hadeh pusing bgt karna kayak sering ngeluh jadwal kuliah jadi lumayan ngaco,Positives
3405,jelas kalo aku capek mental kuliah online tugas sih sama banyakk ada praktikum kelas kan baik offline maupun online bikin stress tuh kalo online gaisa lapang inti udah capekk kuliah online bismillah smt offline,Positives
3406,tugas offline lebih ringan dikit karna kalau online beberapa dosen ringan karna kan kuliah rumah bikin capek jeda tugas satu tugas tuh kaya kasih nafas asa ngerjain kejar setan,Positives
3407,sama aja sebenernya tugas dari mata kuliah beda bikin daring capek nih krn nyeleseinnya sendiri kek kalo offline kan bisa bareng temen least ada hibur kalo engga gue rasain,Positives
3408,kuliah offline baru smt gimana mau nyeritain,Positives
3409,braw kangen kuliah offline,Positives
3410,kalo kuliah offline tuh enak bgt kelas jam walaupun aku sering telat sih,Positives
3411,bukan gasuka bukan mati aku lebih milih offline krn liat ada hehe aku belum percaya kalo kuliah offline ketat apa protokol ada aja manusia sok,Positives
3412,gue sih kalo kuliah offline lebih milih percaya sama mampu diri sendiri jadi ajar mayanlah nilai buat gue,Positives
3413,kalo puasa gin mending kuliah offline deh biar liat bgt beban keluarga pagi sampe sore rebah doang,Positives
3414,semenjak kuliah online sih russ pas offline gin kaya,Positives
3415,kapan kuliah offline terap sumpah jenuh sumpah stress banget kuliah online tuh,Positives
3416,kunjung kali tugas promosi sehat laku telaah phbs sekolah juga lihat kesiap sekolah laksana ajar tatap muka,Positives
3417,kata virus udah mana mana sampai sekolah kampung tatap muka orang kota balik kampung tanggal mei takut bawa virus kota,Positives
3418,selamat pagi sekolah tatap muka,Positives
3419,relate banget kek aku waktu offline kelas kemarin semangat sender all the best for sending warm hug,Positives
3420,aku random banget tiba inget dulu waktu puasa gin terus mas kuliah offline tiba temenku abis kelas ngajak warkop bilang gin santai puasa kalo minum extra joss batal wkwkwkwk,Positives
3421,engga sksksk doain aja moga kuliah offline aku kesana wkwk,Positives
3422,agenda pertama mau gue lakuin pas kuliah offline konsul psikolog klinik makara thought was okay but just realizing that deep inside not,Positives
3423,gemes bgt barista kedai lante satu inget gue pdhl akhir dtg jaman kuliah offline,Positives
3424,punten tuh tingkat jadi bener prioritas buat kuliah offline kaya aku mending kerja aja dulu kalo gitu,Positives
3425,wkkw enten wae waktune wes ono edar kuliah offline kan insyaallah giat mhs bakal offline pis,Positives
3426,ken kuliah offline udah bosen online ken kuliah offline pusing woi bedain link presensi tugas kuis sama materi mana platform dipake beda beda btw praktikum hasil jadi kontaminasi hahaha pusing,Positives
3427,iza sklh blm kuliah kan emg anak sklhan mnurut aku enak offline sie,Positives
3428,ken kuliah offline soal biar imbang sama organisasi sibuk lain jadi bengkalai diselesain satu satu tahap,Positives
3429,rvf ada suka bgt lagu day sumpah lagu enak bgt kaya soundtrack anime terus cocok didengerin pas jalan ato bayangin ketemu crush hari pertama sekolah kuliah offline,Positives
3430,ken bgt kuliah offline heh masa aku masuk cuma taun ehh full kuliah rumah galucuu anjir bayangin tuu anjaii plis lahh yuu yuu sekolah offline,Positives
3431,wajar ajasi hima gituu kok pass baksos langsung turun jalann gantung kaliann sebenernya lebihh bagus kalo galdan baksos wilayah kampuss berhubungg gaada kuliah offline gunain tempat nder gapapa,Positives
3432,aku kuliah jadi prefer offline kalo kopong lama lama,Positives
3433,gin sih main pernah ajak santuy aja nder kan lama kuliah online jadi ketemu tau sifat org kaya gimana kenal gitulah juga klo udh offline kenal baur ada nyantol satu org,Positives
3434,untung sdh pernah rasa kuliah offline kesi maba dah smester brp skrg,Positives
3435,kemaren kampus udah blended ospek nya offline online aku kuliah udah offline,Positives
3436,adh kalo kuliah offline pas milad ospek acara acara penting kampus bawa pamungkas oppa deh terus nyanyi bareng want you,Positives
3437,kuliah offline atuhh teteh kalo online kan lagi jalan adell minum sama makan dulu yukk kalo capek jangan paksa ntar kamu sakit kalo kmu sakit amu khawatir loh,Positives
3438,gatau lah anying udh harap kuliah offline,Positives
3439,abis liat hasil rapat wakil rektor ama bem ttg kuliah luring hasil tida kejut ttep kecewi gada timbang samsek sem buat offline wkwkw gmn yah anjir rada ken nang gua udh masuk tahap dot serius sksk tkut depressed,Positives
3440,kalau gin terus kapan kuliah offline,Positives
3441,kuliah offline kapan anjim serba salah mulu ngerjain apa apa rumah gak kelar kelar gila,Positives
3442,fix pas gilir pamungkas gue kangen kuliah offline banget sih nih,Positives
3443,ken banget kabur korea gak cepetan offline deh kuliah aku ken jember capek rumah udah kuliah dri pagi smpe sore aja julid kira cuma rebah doang,Positives
3444,hah pamungkas woahahajslsksk kangen banget sama deh gue dulu karokean lagu semua pas kuliah offline,Positives
3445,kalo pagi sama sore kuliah offline ruamee banget jalan depan,Positives
3446,anjirlahh gua kangen kuliah offline astaga kalau online tuh bikin males asli,Positives
3447,walaupun suka rebah aku lebih suka kalo kuliah tetep offline alias pkl sama gua gimana nasib allah,Positives
3448,alah fiks kuliah offline alias pas mau skripsi amin doakeun duhh bgng mau ambil konsentrasi hukum apaa,Positives
3449,bikin mood buat ngerjain tugas download jurnal aja susah banget malah masa pandemi kondisi psikis baik kyk capek sendiri gaada temen ngehibur beda sama kuliah offline banyak tugas udh ketemu temen juang,Positives
3450,allah kangen kuliah offline gue kapan kuliah offline walaupun gue suka telat anything for kuliah offline gue stress,Positives
3451,gue mau kuliah offline woi elah nang capek banget,Positives
3452,anjing tolol bgt kapan coronanya mau selesei coba pengin kuliah offline cuk,Positives
3453,tanyarl kalian kuliah udah offline kapan kita offline,Positives
3454,kalo udh kuliah offline main valorant ada newsroom,Positives
3455,offline taun pertama masuk kuliah masa ajar baru online kaya gimana susah masuk otak trus gatau temen temennya kaya gimana,Positives
3456,gak jadi kuliah offline,Positives
3457,bakal nang banget nih kalo sampe semester depan gagal kuliah offline,Positives
3458,wah kalo kuliah udah offline main kesini,Positives
3459,gpp min kuliah ambek praktikum offline uji tetep online xixixixi,Positives
3460,dosen snapgram lyke ngesg gambar mau vaksin siap siap semester dpn kuliah offline meanwhile this,Positives
3461,india masuk indonesi awal april india lagi ngalamin naik tular kasus covid kasus corona hari tingkat tular cepet kalo kaya gin tengah tahun bakal offline gak kuliah,Positives
3462,yaallah pwt banyak bgt makan enak murce sabar kuliah offline,Positives
3463,aduh kok jadi gin sih masa gagal buat kuliah offline,Positives
3464,serum niacin axis dark spot masker knf outfit baru buat kuliah offline barangkali jadi,Positives
3465,kangen kuliah offline bawa mimpi,Positives
3466,kangen kuliah offline,Positives
3467,moga semester depan ada udah mungkin kuliah offline aamiinn alias woi lah anjim gua udah bego makin bego gimana kalo online terus,Positives
3468,kangen kuliah offline terus ketemu temen basa basi gak kelas,Positives
3469,kalo suka cowok pernah pernah sekali libur pandemi minggu akhir kuliah offline gua kepincut sama satu cowok pinter pinter ngomong wawas luas ganteng kok kaya idol gua his brain sexc,Positives
3470,iyaa aja deh aku pas mulai kuliah offline beli wkwkwk,Positives
