label,id,waktu,text
IRRELEVANT,1.40E+18,Sat Jun 05 11:40:32 +0000 2021,"RT @FirzaHusain: Idealnya sekolah tatap muka dibuka itu setelah semua siswanya divaksin, bukan hanya tenaga pengajarnya aja, emang yg dilin・ｦ"
IRRELEVANT,1.40E+18,Sat Jun 05 11:37:21 +0000 2021,@schfess Adek gue baru masuk SD kasian anjir gadapet apa2. Anak umur segitu harus banget sekolah tatap muka・・・・
IRRELEVANT,1.40E+18,Sat Jun 05 11:29:54 +0000 2021,"@collegemenfess sebenernya pak fadli jg ok CUMA ya harus rata semua tutup. tempat wisata, mall, dll. inimah tempat wisata gitu gitu ""boleh"" tp sekolah tatap muka ditunda2 terus???????!!!"
IRRELEVANT,1.40E+18,Sat Jun 05 11:29:35 +0000 2021,"RT @FirzaHusain: Idealnya sekolah tatap muka dibuka itu setelah semua siswanya divaksin, bukan hanya tenaga pengajarnya aja, emang yg dilin・ｦ"
IRRELEVANT,1.40E+18,Sat Jun 05 11:27:58 +0000 2021,"RT @FirzaHusain: Idealnya sekolah tatap muka dibuka itu setelah semua siswanya divaksin, bukan hanya tenaga pengajarnya aja, emang yg dilin・ｦ"
IRRELEVANT,1.40E+18,Sat Jun 05 11:27:37 +0000 2021,"RT @FirzaHusain: Idealnya sekolah tatap muka dibuka itu setelah semua siswanya divaksin, bukan hanya tenaga pengajarnya aja, emang yg dilin・ｦ"
IRRELEVANT,1.40E+18,Sat Jun 05 11:26:16 +0000 2021,"@FirzaHusain Kalau terlalu lama sekolah di tutup ngak baik juga bagi dunia pendidikan,,udah setahun Lo,,,anak anak usia sekolah dr segi fisik lebih kuat melawan firus covid,,,cuma bagai mana cara nya biar mengurangi dampaknya itu baru di cari formula belajar tatap muka,,,AYO SEKOLAH ・・・・・・・・・・・・・・・・"
IRRELEVANT,1.40E+18,Sat Jun 05 11:25:22 +0000 2021,"@collegemenfess Tim pa Nadiem, dgn memastikan daerah lingkungannya aman bcs aku ngajar anak SD yg pasti rumahnya gajauh dari sekolah, i stand utk segera sekolah tatap muka."
IRRELEVANT,1.40E+18,Sat Jun 05 11:24:37 +0000 2021,"Kalau beneran sekolah tatap muka jadi bulan Juli, aku takut materi produksi gabisa paham.... tapi bersyukur sih akhirnya tatap muka. Kasian mataku soalnya :(("
IRRELEVANT,1.40E+18,Sat Jun 05 11:24:22 +0000 2021,"RT @FirzaHusain: Idealnya sekolah tatap muka dibuka itu setelah semua siswanya divaksin, bukan hanya tenaga pengajarnya aja, emang yg dilin・ｦ"
IRRELEVANT,1.40E+18,Sat Jun 05 11:23:51 +0000 2021,"@schfess Baru aja ngisi formulir izin orang tua buat sekolah tatap muka,masa mau diprank lagi sie"
IRRELEVANT,1.40E+18,Sat Jun 05 11:23:09 +0000 2021,"@fadlizon Bung, emang ada baiknya mencegah penyebaran covid 19 dengan penundaan sekolah tatap muka, cuman lebih baik tetap melanjutkan rencana awal untuk mulai sekolah tatap muka. Karena di sekolah guru2 bisa memantau prokes dan memberikan edukasi langsung tentang covid 19."
IRRELEVANT,1.40E+18,Sat Jun 05 11:18:28 +0000 2021,RT @ProfesorZubairi: Ada banyak alasan untuk tarik napas dalam-dalam di bulan Juni ini. Jumlah daerah berstatuta zona merah terus bertambah・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 11:17:41 +0000 2021,"@collegemenfess Tim fadli zon. Banyak yang belum tau, gimana rasanya 1 sekolah kena covid karena tatap muka. And yes, aku salah satu korbannya"
IRRELEVANT,1.40E+18,Sat Jun 05 11:16:58 +0000 2021,"@collegemenfess Kalau sekolah pinginnya tatap muka, soalnya jujur lihat adek kalau belajar dirumah malah dia gak ada niatan serius dari pada pas disekolah. Kalau kuliah bisa daring + masuk tapi berangkat pas praktikum, bisalah daripada praktikum lihat video gak paham ・・・ｭ"
IRRELEVANT,1.40E+18,Sat Jun 05 11:13:32 +0000 2021,sekolah tatap muka worth it ga si
IRRELEVANT,1.40E+18,Sat Jun 05 11:13:03 +0000 2021,"@KompasTV Tak masalah digelar sekolah tatap muka di zona hijau, Yg penting protokol kesehatan (Prokes) Hrs dilaksanakan secara ketat"
IRRELEVANT,1.40E+18,Sat Jun 05 11:10:14 +0000 2021,@FirzaHusain @WajahPribumiii Sy sih blm brani bolehkan anak sekolah tatap muka
IRRELEVANT,1.40E+18,Sat Jun 05 11:09:41 +0000 2021,"@schfess Pak Nadiem
 
 Bukankah sekolah sebelum tatap muka ada kesiapannya, guru sudah vaksin, dsb. Sistem tatap muka wacana ada aturan pembatasan jumlah siswa, jika memang penyebaran yang ditakutkan. Dan itu juga akan diuji coba kan"
IRRELEVANT,1.40E+18,Sat Jun 05 11:08:56 +0000 2021,"@marsianus1803 @FirzaHusain Sekolah sy ya ada angket yg hrs diisi gt sm ortu untuk tatap muka,tp memaksa anak2 hrs ikut. Boleh kl mau ujian dirumah tp nilainya beda/dikurangi sm yg tatap muka dsklh jdi agak mengancam sih ini"
IRRELEVANT,1.40E+18,Sat Jun 05 11:08:28 +0000 2021,"@Dickusnadi1 @FirzaHusain @kemenpendidikan Sudah jelas yang diwajibkan tatap muka itu sekolahnya pak, dengan kata lain sekolah di buka.
 Bukan semua siswanya wajib tatap muka."
IRRELEVANT,1.40E+18,Sat Jun 05 11:06:35 +0000 2021,@KompasTV Saya sangat membutuhkan sekolah tatap muka karena makin hari ngga ada materi pembelajaran yang masuk di otak belum lagi guru yang ga mendukung karena hanya tugas/lks dan ringkasan yang di beri tiap hari tanpa ada penjelasan materi
IRRELEVANT,1.40E+18,Sat Jun 05 11:06:25 +0000 2021,"@schfess Pak Nadiem, tapi gue minta ya Pak, kalo tatap muka setia hari sebelum masuk sekolah, di tes dulu biar semua ngerasa aman ・・・・"
IRRELEVANT,1.40E+18,Sat Jun 05 11:03:17 +0000 2021,"@collegemenfess Untuk sekarang Fadli Zon sih, karena vaksin aja belom. Udh gembar gembor harus masuk sekolah. Harusnya vaksinnya dulu dipercepat baru deh sekolah tatap muka"
IRRELEVANT,1.40E+18,Sat Jun 05 11:02:46 +0000 2021,RT @ProfesorZubairi: Ada banyak alasan untuk tarik napas dalam-dalam di bulan Juni ini. Jumlah daerah berstatuta zona merah terus bertambah・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 10:59:12 +0000 2021,"@Dickusnadi1 @FirzaHusain @kemenpendidikan Jelas beda pak..
 Sekolah itu Gedungnya pak.
 Siswa itu muridnya..
 Jadi kalau semua sekolah wajib tatap muka, siswanya belum tentu semua Wajib tatap muka.
 Tergantung orangtuanya mau pilih online atau offline. 
 Tapi gedung sekolahnya sudah di buka bagi yang mau belajar offline."
IRRELEVANT,1.40E+18,Sat Jun 05 10:53:03 +0000 2021,"@rudisarupa @FirzaHusain @kemenpendidikan Semua sekolah wajib tatap muka
 Bedanya ama siswa wajib sekolah tatap muka apa ?
 Apa sekolah wajib tatap muka' artinya guru jg bisa gak hadir ?"
IRRELEVANT,1.40E+18,Sat Jun 05 10:46:20 +0000 2021,"@collegemenfess Yang ga setuju sekolah tatap muka tuh kenapasi? :(
 Mall buka, bioskop buka, pasar buka, ngopi jalan terus
 Tp pas di wilayah kampus yang setidaknya pengawasan prokes sedikit lebih terkontrol malah pada gamau"
IRRELEVANT,1.40E+18,Sat Jun 05 10:44:02 +0000 2021,"@collegemenfess Pak fadli minta di tunda sekolah tatap muka, tapi ttp ikut jalan jalan・・､｡"
IRRELEVANT,1.40E+18,Sat Jun 05 10:43:43 +0000 2021,"@marsianus1803 @FirzaHusain Betul mas,sy termasuk walimurid yg keberatan dgn adanya sekolah tatap muka saat ini. Tapi aneh nya banyak sindiran dan bullyan di grup WA walimurid yg di tujukan kpd saya."
IRRELEVANT,1.40E+18,Sat Jun 05 10:42:10 +0000 2021,"RT @satriohendri: Sebaiknya sekolah tatap muka ditunda dulu, Covidnya masih ada #Hensat"
IRRELEVANT,1.40E+18,Sat Jun 05 10:41:49 +0000 2021,"@schfess Kalau misalnya sistem hybrid aku akan menjadi tim Nadiem, tapi kalau sekolah nya full tatap muka aku akan menjadi tim Fadli."
IRRELEVANT,1.40E+18,Sat Jun 05 10:39:50 +0000 2021,@FirzaHusain Saya walimurid yg menolak adanya sekolah tatap muka pada saat pandemi masih ada di indonesia. Meskipun banyak sindiran kepada sy di grup WA walimurid.
IRRELEVANT,1.40E+18,Sat Jun 05 10:37:59 +0000 2021,@schfess Misal sekolah tatap muka ditunda mall mall sama tempat tempat lainnya harus di tutup!! Percuma sekolah online kalo tempat tempat kek gitu masih dibuka ・・・・
IRRELEVANT,1.40E+18,Sat Jun 05 10:37:20 +0000 2021,"@schfess pak nadiem, ya liat sendiri aja deh. gimana dampak ke siswa/i terutama yang masih sd/smp selama 1 ﾂｽ tahun sekolah online ini. terus menurutku juga sekolah online BELUM efektif di Indonesia. jadi ya, aku setuju tatap muka"
IRRELEVANT,1.40E+18,Sat Jun 05 10:37:00 +0000 2021,"@ProfesorZubairi @Novirana1 Gini, sekolah tatap muka dipertimbangkan, dikaji ulang, malah di tutup dulu 2 minggu, lah pasar2 tradisional, prokes seenaknya, kerumunan tiap hari, kq aman2 saja ya"
IRRELEVANT,1.40E+18,Sat Jun 05 10:35:23 +0000 2021,"@Dickusnadi1 @FirzaHusain @kemenpendidikan Dan jika judul berita ini kita artikan juga tidak mengatakan semua siswa wajib tatap muka, melainkan semua sekolah wajib belajar tatap muka. Tidak ada yang salah dalam berita itu."
IRRELEVANT,1.40E+18,Sat Jun 05 10:33:51 +0000 2021,RT @ProfesorZubairi: Ada banyak alasan untuk tarik napas dalam-dalam di bulan Juni ini. Jumlah daerah berstatuta zona merah terus bertambah・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 10:33:27 +0000 2021,RT @ProfesorZubairi: Ada banyak alasan untuk tarik napas dalam-dalam di bulan Juni ini. Jumlah daerah berstatuta zona merah terus bertambah・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 10:33:09 +0000 2021,"RT @Mrgentong: @collegemenfess Hmmm ambil jalan tengah sih.. 
 Sekolah tatap muka, khusus praktikum saja.. 
 
 Untuk pembelajaran biasa, di tu・ｦ"
IRRELEVANT,1.40E+18,Sat Jun 05 10:30:37 +0000 2021,"@FirzaHusain Sdh tanda tangan untuk sekolah tatap muka,,,
 Jadi siswa hanya hadir setengahnya dari jumlah siswa,,,"
IRRELEVANT,1.40E+18,Sat Jun 05 10:27:47 +0000 2021,"@pacarmasdoyoung @collegemenfess Maka dari itu mungkin lebih baik diterapkan new normal (dalam segala aktivitas termasuk sekolah tatap muka) ga sih?
 Karena kalo nunggu covid reda, harus nunggu sampe kapan?"
IRRELEVANT,1.40E+18,Sat Jun 05 10:27:30 +0000 2021,"@naylanav @collegemenfess yepp. di mall juga diterapin new normal kan yah, semua balik ke pengunjungnya lagi aja taat ato engga. setuju sih sekolah tatap muka new normal, tpi anak-anaknya taat ato engga keyanya perlu dibuat perjanjian deh biar sekolah ga bisa dituntut kalo yg bangor anaknya."
IRRELEVANT,1.40E+18,Sat Jun 05 10:26:20 +0000 2021,"@subschfess tatap muka juli aja pliss, dah gila sekolah dirumah"
IRRELEVANT,1.40E+18,Sat Jun 05 10:25:21 +0000 2021,"@fluoridica @collegemenfess Maka dari itu mungkin lebih baik diterapkan new normal (dalam segala aktivitas termasuk sekolah tatap muka) ga sih?
 Karena kalo nunggu covid reda, harus nunggu sampe kapan?"
IRRELEVANT,1.40E+18,Sat Jun 05 10:22:47 +0000 2021,@fadlizon Ealah pak saya saja udah lupa pak materi pelajaran garaﾂｲ Belajar daring. Mau sampai kapan . Padahal saya berharap agar sekolah tatap muka segera dimulai. Karena juga saya mau kuliah kalo Gini trus bagaimana Bisa pintar Memahami lewat daring saja Susah Putusﾂｲ jaringan.!!!!
IRRELEVANT,1.40E+18,Sat Jun 05 10:20:18 +0000 2021,"RT @satriohendri: Saat menuju sekolah, saat di sekolah, saat kembali ke rumah, anak-anak kita akan beresiko tertular, sementara orang tua t・ｦ"
IRRELEVANT,1.40E+18,Sat Jun 05 10:18:20 +0000 2021,"@fadlizon Sekolah tatap muka, Haji ditunda.
  ???????????"
IRRELEVANT,1.40E+18,Sat Jun 05 10:15:15 +0000 2021,@dobbyhasnoceo @dyaxari @collegemenfess dan juga gak semua siswa/i / mahasiswa/i punya fasilitas internet/hape/laptop mereka butuh tatap muka karena keterbatasan itu. walaupun ku tau solusi buka sekolah itu pro dan kontra dan dampaknya pasti ada.
IRRELEVANT,1.40E+18,Sat Jun 05 10:15:01 +0000 2021,RT @ProfesorZubairi: Ada banyak alasan untuk tarik napas dalam-dalam di bulan Juni ini. Jumlah daerah berstatuta zona merah terus bertambah・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 10:05:12 +0000 2021,"@fadlizon Anda anaknya saja sekolah di LN kenapa pake usul? Aneh ...
 Kita yg anaknya sekolah negeri..setuju tatap muka dengan prokes."
IRRELEVANT,1.40E+18,Sat Jun 05 10:00:21 +0000 2021,"@FirzaHusain Menurut saya itu kebijakan yang bijaksana dari seorang pemimpin.
 Negara bertanggungjawab atas pendidikan warganya.
 Kalau misalnya orang tua tidak mau anaknya sekolah tatap muka kan masih bisa online (tidak ada paksaan)."
IRRELEVANT,1.40E+18,Sat Jun 05 09:55:41 +0000 2021,RT @ProfesorZubairi: Ada banyak alasan untuk tarik napas dalam-dalam di bulan Juni ini. Jumlah daerah berstatuta zona merah terus bertambah・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 09:47:18 +0000 2021,@detikcom Jgn habiskan waktu utk sepeda2an. Mulai cek persiapan sekolah utk sekolah tatap muka.
IRRELEVANT,1.40E+18,Sat Jun 05 09:46:14 +0000 2021,"@moonayena Sekolah offline aj. Masalahnya serajin rajinnya siswa kalo ga ada pengalaman belajar tatap muka endingnya juga bakal kesulitan. Protokol ketat. Kalo online, corona kelar murid bego semua."
IRRELEVANT,1.40E+18,Sat Jun 05 09:42:12 +0000 2021,@blessflowers @dyaxari @collegemenfess Kalau masalahnya mental bukannya solusinya konseling? Bukan sekolah tatap muka. Sama ky bencana tertentu ada posko traumatis.
IRRELEVANT,1.40E+18,Sat Jun 05 09:41:29 +0000 2021,"RT @Mrgentong: @collegemenfess Hmmm ambil jalan tengah sih.. 
 Sekolah tatap muka, khusus praktikum saja.. 
 
 Untuk pembelajaran biasa, di tu・ｦ"
IRRELEVANT,1.40E+18,Sat Jun 05 09:38:53 +0000 2021,"@KompasTV Skalipun anak ku blm pada umur sekolah, tp klo disuruh milih sebagai orang tua, lebih baik anak sekolah tatap muka"
IRRELEVANT,1.40E+18,Sat Jun 05 09:36:23 +0000 2021,"gue lebih condong ke fadli zon sih... kampus swasta di sini bbrp minggu lalu sempat ada penyebaran massal padahal baru sebentar kuliah tatap muka diberlakukan. baru-baru ini sekolah deket rumah juga ga jadi ujian di sekolah karna guru ada yang kena dan kemarin bgt, beliau wafat"
IRRELEVANT,1.40E+18,Sat Jun 05 09:33:45 +0000 2021,@FirzaHusain Jujur.. Sekolah on line sangat tdk efektif.. Faktanya anak sekolah nongkrong dimall.. Kumpul di Cafe . Asal prokes ketat dijalankan.. Sekolah tatap muka di mulai saja.
IRRELEVANT,1.40E+18,Sat Jun 05 09:32:25 +0000 2021,RT @Catatan_ali7: NAKES bungkam saat MENPAREKRAF Mempromosikan Tempat wisata disana sini tp Teriak Ketika rencana SEKOLAH TATAP MUKA akan s・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 09:28:21 +0000 2021,"@MIrvanDarwin1 @fadlizon Emangnya yakin sekolah tatap muka bakalan ada lagi kaya dulu?? klo saya yakin gak ada lagi sekolah tatap muka sampai 4 tahun kedepan, itu prediksi saya yah"
IRRELEVANT,1.40E+18,Sat Jun 05 09:24:53 +0000 2021,"@collegemenfess Waktu belajar sm kapasitas murid dikelas dibatesin, jadi belajarnya dibagi per sesi gitu. Jujur sekolah sm kuliah online ini gaada arah walaupun teknologi skrg itu memadai bgt ya, kita juga perlu tatap muka sama pengajar biar terarah"
IRRELEVANT,1.40E+18,Sat Jun 05 09:23:51 +0000 2021,"Kalau sekolah menurut gua bisa bgt diusahakan untuk tatap muka, karena masih satu domilisi siswanya, jd bisa tau daerah tsb zona hijau atau merah
 Nah univ ini yg agak susah, karena mhs nya itu heterogen ga dr satu dom aja"
IRRELEVANT,1.40E+18,Sat Jun 05 09:20:52 +0000 2021,"@MIrvanDarwin1 @fadlizon Gak ada alasan menunda sekolah tatap muka, gak ada alasan yang logis mengenai waktu ataupun alasan ditunda, segerakan tatap muka lebih baik"
IRRELEVANT,1.40E+18,Sat Jun 05 09:20:35 +0000 2021,"Seharusnya klo pempus ""maksa"" sekolah tatap muka, vaksin dahulu seluruh anak2 dgn vaksin influenza+pneumonia secara GRATIS. Agar imun anak2 semakin baik."
IRRELEVANT,1.40E+18,Sat Jun 05 09:20:25 +0000 2021,@collegemenfess Sekolah tatap muka khusus anak perkuliahan ・・・・・・・
IRRELEVANT,1.40E+18,Sat Jun 05 09:18:06 +0000 2021,"@collegemenfess Hmmm ambil jalan tengah sih.. 
 Sekolah tatap muka, khusus praktikum saja.. 
 
 Untuk pembelajaran biasa, di tunda 6 bulan lagi.."
IRRELEVANT,1.40E+18,Sat Jun 05 09:16:57 +0000 2021,@bkind2anothr ini rencananya dki ada beberapa sekolah akan uji coba tatap muka hari senin nanti
IRRELEVANT,1.40E+18,Sat Jun 05 09:16:41 +0000 2021,"sekolah tatap muka
 kita tatap mata ・・・・・・・・"
IRRELEVANT,1.40E+18,Sat Jun 05 09:11:00 +0000 2021,"@collegemenfess Tim pak nadiem, pembelajarannya mungkin bisa dibikin blended yang gabungin pembelajaran tatap muka dengan online jadi ga tiap hari tatap muka di sekolah."
IRRELEVANT,1.40E+18,Sat Jun 05 09:06:41 +0000 2021,@ChusnulCh__ Bagaimana sekolah mau tatap muka?
IRRELEVANT,1.40E+18,Sat Jun 05 09:02:12 +0000 2021,quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack quack (makasih nadiem makarim udah bikin keputusan kalo juli udah mulai sekolah tatap muka berarti gue gaperlu post twibbon di ig・・・・・・・・・・・ｫ)
IRRELEVANT,1.40E+18,Sat Jun 05 08:56:04 +0000 2021,@blessflowers Betul kak. Pokoknya sekolah paling efektif itu secara langsung tatap muka. Bukan online. Berdoa aja yuk semoga tahun ajaran baru ada mujizat bisa sekolah/kuliah tatap muka :(
IRRELEVANT,1.40E+18,Sat Jun 05 08:55:01 +0000 2021,Hampir 3/4 ortu ngisi MENYETUJI balajar tatap muka. Kebetulan sekolah jd salahsatu percontohannya. Pas udh ada pengumuman nama siswa nya. Malah banyak alesan ktnya lagi di luar kota/ortu g bs antar jemput. Gmn pak bu jd bingung wkwk
IRRELEVANT,1.40E+18,Sat Jun 05 08:53:44 +0000 2021,"@collegemenfess No offense sih keknya tim fadli deh gk bisa bayangin mobilisasi mahasiswa kek apa. Aku liat percobaan sekolah yg masuk aja buset kerumunan gak bisa dihindari. Tp nadim jg gmn ya bener jg klo gk segera tatap muka takutnya bakal hohohihe doang :"""
IRRELEVANT,1.40E+18,Sat Jun 05 08:51:27 +0000 2021,"@collegemenfess Realistis aja, aku tim pak fadli zon buat skrng. Walopun sbenernya tatap muka itu perlu tapi percuma jga kalo sekolah tatap muka atau kampus udh kuliah tatap muka tpi gaada prokes. Nambah kluster baru yg ada"
IRRELEVANT,1.40E+18,Sat Jun 05 08:42:17 +0000 2021,RT @ProfesorZubairi: Ada banyak alasan untuk tarik napas dalam-dalam di bulan Juni ini. Jumlah daerah berstatuta zona merah terus bertambah・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 08:41:30 +0000 2021,RT @ProfesorZubairi: Ada banyak alasan untuk tarik napas dalam-dalam di bulan Juni ini. Jumlah daerah berstatuta zona merah terus bertambah・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 08:41:24 +0000 2021,"@satriohendri @Djoked2 Kalo di daerah Zona hijau, sekolah tatap muka wajib diadakan. Kasihan didaerah otak anak2 tidak mendapatkan input.
 Sekolah Online pun tidak maksimal"
IRRELEVANT,1.40E+18,Sat Jun 05 08:40:28 +0000 2021,RT @ProfesorZubairi: Sebentar lagi ada hajat besar liga bola dan sekolah tatap muka. Sementara zona merah tumbuh cepat dan sebagian besar w・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 08:38:07 +0000 2021,@collegemenfess asli sekolah tatap muka itu penting bgt. diluar negeri pun sekolah sekolah udh mulai dibuka sekarang bagaimana caranya sekolah melakukan protokol kesehatan nya supaya covid-19 gak makin kesebar di sekolah
IRRELEVANT,1.40E+18,Sat Jun 05 08:36:19 +0000 2021,RT @ProfesorZubairi: Ada banyak alasan untuk tarik napas dalam-dalam di bulan Juni ini. Jumlah daerah berstatuta zona merah terus bertambah・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 08:35:01 +0000 2021,Juli tatap muka?! Kalian gmn??? Udah dapet kabar dari sekolah?
IRRELEVANT,1.40E+18,Sat Jun 05 08:27:27 +0000 2021,@subschfess Mental gua breakdance mulu anj gua berhenti sekolah aja kalo tahun ini ga tatap muka. Daripada bolak-balik psikolog.
IRRELEVANT,1.40E+18,Sat Jun 05 08:17:14 +0000 2021,"@subschfess aku tim tatap muka. menurutku sekolah online kurang efektif, karna pasti banyak murid yang gak bisa fokus waktu belajar online, ntah itu karna hp, kondisi rumah, dll"
IRRELEVANT,1.40E+18,Sat Jun 05 08:15:42 +0000 2021,RT @ProfesorZubairi: Ada banyak alasan untuk tarik napas dalam-dalam di bulan Juni ini. Jumlah daerah berstatuta zona merah terus bertambah・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 08:09:00 +0000 2021,RT @ProfesorZubairi: Ada banyak alasan untuk tarik napas dalam-dalam di bulan Juni ini. Jumlah daerah berstatuta zona merah terus bertambah・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 07:59:38 +0000 2021,@BTS_twt yang nyata..yang ada didepan nasehati aku. alasan aku pengen sekolah tatap muka secepatnya. mungkin yg kucari selama ini adalah salah satu dari mereka.
IRRELEVANT,1.40E+18,Sat Jun 05 07:46:53 +0000 2021,"@NovalAssegaf sombong sekali pake kata ""pasti"", jika suatu pekerjaan diserahkan bukan pd ahlinya, maka tunggu saja kehancurannya. terbukti sudah, Menag gemblung suka ngomong radikal radikul bikin kacau. keselamatan?preeet juli aja sekolah mulai tatap muka...pale lu keselamatan..."
IRRELEVANT,1.40E+18,Sat Jun 05 07:36:13 +0000 2021,"Sertakan data-data Covid-19 valid!
 
 Jika Pak Nadiem tetap ngotot sekolah tatap muka Juli 2021, langsung pidanakan dengan pasal kelalaian sebabkan kematian, pasal kekarantinaan kesehatan, penyalahginaan wewenang jabatan, dll!"
IRRELEVANT,1.40E+18,Sat Jun 05 07:34:29 +0000 2021,"Wahai KPAI!
 Wahai ortu murid!
 Wahai IDAI!
 Wahai para ahli (epidemiolog, nakes, dll)!
 
 Rongronglah Pak Nadiem Makarim!
 
 Kejar terus, sampai berhentikan rencana sekolah tatap muka Juli 2021!
 
 Jangan berhenti sampai itu rencana batal!"
IRRELEVANT,1.40E+18,Sat Jun 05 07:33:54 +0000 2021,"@katzen_jammer Yang mau sekolah tatap Muka silahkan, yg mau sekolah online silahkan, tapi jangan sampai yg mau online menyebabkan tidak ada sekolah tatap muka・ｦ silahkan belajar dirumah tapi jangan menghalangi yg mau belajar di sekolah."
IRRELEVANT,1.40E+18,Sat Jun 05 07:32:54 +0000 2021,"Maka:
 - hentikanlah rencana sekolah tatap muka pada Juli 2021
 - dengarkanlah himbauan dan petunjuk IDAI (Ikatan Dokter Anak Indonesia) terkait sekolah
 - dengarkanlah para ahli (epidemiolog, nakes, dll)
 - berdiskusilah dengan pihak lain (KPAI, IDAI, ortu anak, dll)"
IRRELEVANT,1.40E+18,Sat Jun 05 07:29:54 +0000 2021,"@shintaeffendi @Hamas191 @eijkman_inst Ya bagus lah jika seperti itu. Kembali ke konteks, jika anda memilih untuk PJJ silakan, tdk ada yg melarang. Ortu siswa yg memilih untuk sekolah tatap muka juga silakan. Pak Menteri Nadiem audah memutuskan Juli mendatanh sekolah tatap muka. Dan beberapa daerah sdh uji coba. ・・・・"
IRRELEVANT,1.40E+18,Sat Jun 05 07:27:09 +0000 2021,"RT @satriohendri: Sebaiknya sekolah tatap muka ditunda dulu, Covidnya masih ada #Hensat"
IRRELEVANT,1.40E+18,Sat Jun 05 07:20:37 +0000 2021,@makotrash_ iya emg lebih efektif sekolah tatap muka tp secara ketahanan penyakit pada siap gak? mana ada jenis baru juga kan hdehh skip dulu lh ngab
IRRELEVANT,1.40E+18,Sat Jun 05 07:13:16 +0000 2021,"@julerocks @FirzaHusain Pertanyaannya begini:
 Brp lama percobaan skolah tatap muka akan blangsung sblm akhirna nanti tutup lagi gegara ada yg positif, lalu klaster skola bertebaran, dan akhirnya diputuskan sekolah tatap muka HANYA BOLEH DIADAKAN setelah smua siswa sdh dvaksin?"
IRRELEVANT,1.40E+18,Sat Jun 05 07:01:08 +0000 2021,"@FirzaHusain Sekolah belakang komplek ud lama tatap muka, gak pake seragam krn kyknya kan blum dpt izin. Dr keramaian pas bubar sih sepertinya gak pake pembatasan jumlah siswa. Ngeriiii"
IRRELEVANT,1.40E+18,Sat Jun 05 07:00:19 +0000 2021,"@HilFachruddin Ungkapan itu sih wajar. Yg berlebihan itu ortu yg masib paranoid anaknya sekolah tatap muka. Tenaga pengajar, staff sekolah, dll sudah divakain, prokes dijalankan, kenapa masih taku?"
IRRELEVANT,1.40E+18,Sat Jun 05 06:57:01 +0000 2021,"Misal ki, pembelajaran tatap muka direalisasikan :
 ・｢maret 2020 murid sudah mulai dirumahkan, pembelajaran daring
 ・｢murid kelas 1 sd, setelah berangkat sekolah, ujug2 kelas 3 sd
 ・｢kira-kira kalo kamu jadi guru kelas 3 sd, meh ngapain ??"
IRRELEVANT,1.40E+18,Sat Jun 05 06:55:37 +0000 2021,"@katzen_jammer Baru kemaren tanda tangan surat persetujuan buat anak yg sma sekolah tatap muka lagi. Biar ada interaksi manusiawi di antara pelajar. Tp ungkapan "" biarin deh anak gw jd bego yg penting hidup "" tu agak berlebihan. Agak keterlaluan klo ada ortu yg bilang gitu.
 ・・・・・・・・・・・・"
IRRELEVANT,1.40E+18,Sat Jun 05 06:41:44 +0000 2021,"@satriohendri Saya percaya covid itu ada, dan bisa disembuhkn.tapi anak2 yang kehilangan masa2 emasnya atau masa perkembangannya tidak akan bisa kembali.anak2 sekarang lebih banyak main HP,dan sekolah daring tidak banyak memberikan perubahan apapun terhadap Anak. Sya setuju sekolah tatap muka"
IRRELEVANT,1.40E+18,Sat Jun 05 06:38:50 +0000 2021,RT @Catatan_ali7: Selama ANGGARAN COVID Masih Ada Akan selalu di Tolak Sekolah TATAP MUKA karna tolak ukur tidak adanya Lagi COVID adalah s・ｦ
IRRELEVANT,1.40E+18,Sat Jun 05 06:34:18 +0000 2021,"@fadlizon Mohon kepada bapakﾂｲ pemangku kebijakan baik itu di eksekutif dan legislatif mohon lah segera buka sekolah ﾂｲ Ingsyaallah di sekolah kita bisa menjaga jarak atau menerapkan protokol kesehatan... karena sejatinya sekolah dengan tatap muka itu lebih berkah ilmunya...
 @fadlizon"
IRRELEVANT,1.40E+18,Sat Jun 05 06:27:56 +0000 2021,"Dengan kata lain, kalau Pak Nadiem dengan ignorannya mau seenaknya tetap ngotot buka sekolah tatap muka, maka ia akan bertanggung jawab langsung atas kematian 40% dari siswa sekolah yg meninggal karena Covid-19!"
